ad_id,campaign_name,ad_date,location,device,keyword,impressions,clicks,leads,conversions,conversion_rate,cost_amount,sale_amount
A3274,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,online data analytic,4904.0,168.0,22.0,5.0,0.03,219.0,1541.0
A3275,data analytics course,2024-11-30 00:00:00,hyderabad,desktop,data analytics course,4562.0,156.0,17.0,9.0,0.058,183.58,1668.0
A3276,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,learn data analytics,4708.0,178.0,14.0,10.0,0.056,237.77,1449.0
A3277,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,learn data analytics,3945.0,93.0,27.0,3.0,0.032,189.53,1560.0
A3278,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,analytics for data,5863.0,138.0,30.0,10.0,0.072,201.19,1898.0
A3279,data analytics course,2024-11-22 00:00:00,hyderabad,mobile,data analytics course,4470.0,143.0,14.0,8.0,0.056,214.42,1353.0
A3280,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,data analytics course,5800.0,149.0,22.0,9.0,0.06,205.856,1369.0
A3281,data analytics course,2024-11-27 00:00:00,hyderabad,desktop,analytics for data,4041.0,147.0,16.0,10.0,0.068,229.19,1558.0
A3282,data analytics course,2024-11-08 00:00:00,hyderabad,desktop,online data analytic,3449.0,101.0,16.0,10.0,0.099,188.39,1318.0
A3283,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,learn data analytics,4195.0,195.0,13.0,10.0,0.051,231.87,1834.0
A3284,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analitics online,5365.0,142.0,17.0,10.0,0.07,237.95,1548.0
A3285,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,learn data analytics,3854.0,139.0,10.0,3.0,0.022,234.73,1802.0
A3286,data analytics course,2024-11-03 00:00:00,hyderabad,tablet,data anaytics training,5597.0,84.0,22.0,10.0,0.119,244.39,1685.0
A3287,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,analytics for data,5488.0,103.0,21.0,7.0,0.068,237.06,1874.0
A3288,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,data analitics online,3676.0,108.0,29.0,8.0,0.074,203.45,1369.0
A3289,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,data analitics online,4307.0,171.0,28.0,8.0,0.047,220.89,1187.0
A3290,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,data analytics course,4204.0,80.0,14.0,3.0,0.038,226.79,1434.0
A3291,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,analytics for data,3589.0,169.0,15.0,3.0,0.018,237.83,1754.0
A3292,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,analytics for data,3048.0,135.0,22.0,7.0,0.052,189.48,1740.0
A3293,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,learn data analytics,4631.0,92.0,19.0,10.0,0.109,233.3,1521.0
A3294,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,analytics for data,5624.0,189.0,23.0,7.0,0.037,248.03,1295.8
A3295,data analytics course,2024-11-05 00:00:00,hyderabad,tablet,online data analytic,5931.0,124.0,21.0,3.0,0.024,214.41,1906.0
A3296,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,online data analytic,5891.0,138.0,14.0,7.0,0.051,247.47,1138.0
A3297,data analytics course,2024-11-12 00:00:00,hyderabad,mobile,learn data analytics,5774.0,186.0,15.0,6.0,0.032,236.22,1288.0
A3298,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,data analitics online,4869.0,100.0,21.0,7.0,0.07,234.37,1890.0
A3299,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,data analitics online,5403.0,151.0,22.0,3.0,0.02,180.74,1610.0
A3300,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,data anaytics training,4577.0,176.0,23.0,7.0,0.04,207.98,1396.0
A3301,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,analytics for data,3978.0,140.0,23.0,9.0,0.064,230.19,1792.0
A3302,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,analytics for data,4483.0,141.0,25.0,4.0,0.028,240.23,1516.0
A3303,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,data analitics online,5754.0,117.0,18.0,3.0,0.026,228.8,1641.2
A3304,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,analytics for data,5528.0,131.0,27.0,6.0,0.046,182.38,1168.0
A3305,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analitics online,3639.0,173.0,10.0,4.0,0.023,225.73,1804.0
A3306,data analytics course,2024-11-08 00:00:00,hyderabad,desktop,data analytics course,4067.0,195.0,20.0,8.0,0.041,220.61,1767.0
A3307,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,learn data analytics,3931.0,126.0,20.0,9.0,0.071,212.16,1537.0
A3308,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,analytics for data,3602.0,119.0,26.0,3.0,0.025,191.83,1052.0
A3309,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,data analytics course,5663.0,141.0,16.0,3.0,0.021,237.57,1269.0
A3310,data analytics course,2024-11-30 00:00:00,hyderabad,tablet,online data analytic,4021.0,182.0,24.0,7.0,0.038,219.654,1444.0
A3311,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,data anaytics training,4551.0,192.0,22.0,10.0,0.052,223.93,1231.0
A3312,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,analytics for data,5123.0,154.0,18.0,9.0,0.058,231.93,1031.0
A3313,data analytics course,2024-11-03 00:00:00,hyderabad,mobile,analytics for data,3816.0,160.0,27.0,9.0,0.056,207.93,1884.0
A3314,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,learn data analytics,3154.0,140.0,21.0,4.0,0.029,212.73,1024.0
A3315,data analytics course,2024-11-04 00:00:00,hyderabad,tablet,data analitics online,3700.0,134.0,28.0,7.0,0.052,226.57,1836.0
A3316,data analytics course,2024-11-26 00:00:00,hyderabad,mobile,online data analytic,3963.0,92.0,22.0,10.0,0.109,219.39,1834.0
A3317,data analytics course,2024-11-08 00:00:00,hyderabad,desktop,data analitics online,3978.0,163.0,25.0,9.0,0.055,232.7,1380.0
A3318,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,analytics for data,5105.0,155.0,20.0,5.0,0.032,239.11,1009.0
A3319,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,online data analytic,3559.0,194.0,15.0,9.0,0.046,205.78,1765.0
A3320,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,learn data analytics,3005.0,165.0,23.0,6.0,0.036,239.14,1989.0
A3321,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,analytics for data,4740.0,135.0,24.0,4.0,0.03,235.55,1715.0
A3322,data analytics course,2024-11-05 00:00:00,hyderabad,desktop,learn data analytics,4379.0,87.0,29.0,10.0,0.115,209.25,1348.0
A3323,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,online data analytic,4151.0,164.0,30.0,9.0,0.055,219.97,1586.6
A3324,data analytics course,2024-11-15 00:00:00,hyderabad,mobile,data anaytics training,3185.0,120.0,21.0,3.0,0.025,217.33,1758.6
A3325,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,data analitics online,5652.0,84.0,30.0,8.0,0.095,191.93,1729.0
A3326,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,data anaytics training,4819.0,158.0,17.0,9.0,0.057,185.34,1066.0
A3327,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,learn data analytics,4472.0,90.0,28.0,10.0,0.111,237.16,1629.0
A3328,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,data analytics course,3186.0,197.0,19.0,6.0,0.03,194.44,1857.0
A3329,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,data anaytics training,4241.0,133.0,25.0,9.0,0.068,197.26,1325.0
A3330,data analytics course,2024-11-04 00:00:00,hyderabad,desktop,online data analytic,5035.0,149.0,28.0,5.0,0.034,234.52,1304.0
A3331,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,data analitics online,5686.0,197.0,27.0,9.0,0.046,239.76,1462.0
A3332,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,data analitics online,4062.0,157.0,24.0,8.0,0.051,223.72,1607.4
A3333,data analytics course,2024-11-06 00:00:00,hyderabad,desktop,online data analytic,3113.0,102.0,22.0,7.0,0.069,202.77,1997.0
A3334,data analytics course,2024-11-04 00:00:00,hyderabad,mobile,data analytics course,3958.0,175.0,23.0,8.0,0.046,193.52,1064.0
A3335,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,data analytics course,3317.0,101.0,23.0,4.0,0.04,200.036,1716.0
A3336,data analytics course,2024-11-08 00:00:00,hyderabad,desktop,data analytics course,4226.0,127.0,10.0,9.0,0.071,184.46,1427.0
A3337,data analytics course,2024-11-30 00:00:00,hyderabad,tablet,data analitics online,3469.0,148.0,14.0,9.0,0.061,212.07,1898.0
A3338,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,online data analytic,3859.0,181.0,22.0,9.0,0.05,246.36,1769.0
A3339,data analytics course,2024-11-08 00:00:00,hyderabad,mobile,online data analytic,3389.0,140.0,28.0,6.0,0.043,183.33,1385.0
A3340,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,analytics for data,5075.0,146.0,13.0,9.0,0.062,214.43400000000003,1353.0
A3341,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,learn data analytics,3269.0,148.0,18.0,9.0,0.061,191.73,1396.0
A3342,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,learn data analytics,4814.0,101.0,17.0,7.0,0.069,191.43,1112.0
A3343,data analytics course,2024-11-08 00:00:00,hyderabad,mobile,data anaytics training,5145.0,179.0,29.0,9.0,0.05,223.04,1002.0
A3344,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,data analytics course,4107.0,151.0,21.0,10.0,0.066,183.81,1872.0
A3345,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,data analytics course,3221.0,195.0,19.0,10.0,0.051,185.08,1905.0
A3346,data analytics course,2024-11-04 00:00:00,hyderabad,mobile,data anaytics training,4846.0,169.0,15.0,8.0,0.047,230.53,1103.0
A3347,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,data anaytics training,3160.0,161.0,17.0,3.0,0.019,229.71,1817.0
A3348,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,data analitics online,5095.0,156.0,30.0,9.0,0.058,214.32,1444.0
A3349,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,data analitics online,3957.0,148.0,20.0,10.0,0.068,209.58599999999996,1288.0
A3350,data analytics course,2024-11-04 00:00:00,hyderabad,tablet,data analitics online,4920.0,126.0,27.0,5.0,0.04,182.36,1933.0
A3351,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,data analytics course,3588.0,189.0,22.0,9.0,0.048,191.74,1893.0
A3352,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,data anaytics training,4927.0,119.0,16.0,3.0,0.025,223.35,1377.0
A3353,data analytics course,2024-11-01 00:00:00,hyderabad,desktop,analytics for data,5061.0,156.0,30.0,5.0,0.032,200.54,1442.8
A3354,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,data analytics course,5742.0,127.0,13.0,4.0,0.031,233.98,1743.0
A3355,data analytics course,2024-11-20 00:00:00,hyderabad,tablet,analytics for data,4474.0,106.0,17.0,10.0,0.094,181.48,1189.0
A3356,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,data analitics online,4322.0,119.0,24.0,5.0,0.042,183.0,1108.0
A3357,data analytics course,2024-11-20 00:00:00,hyderabad,mobile,data analitics online,4144.0,81.0,18.0,3.0,0.037,180.01,1648.0
A3358,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,online data analytic,5007.0,152.0,19.0,10.0,0.066,208.84,1628.0
A3359,data analytics course,2024-11-11 00:00:00,hyderabad,tablet,data analytics course,5388.0,153.0,16.0,4.0,0.026,219.93,1602.0
A3360,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data analytics course,4229.0,120.0,20.0,9.0,0.075,244.13,1380.0
A3361,data analytics course,2024-11-08 00:00:00,hyderabad,mobile,data analitics online,5140.0,167.0,28.0,9.0,0.054,228.32,1056.0
A3362,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,analytics for data,5001.0,116.0,17.0,5.0,0.043,186.67,1340.0
A3363,data analytics course,2024-11-23 00:00:00,hyderabad,mobile,online data analytic,3802.0,93.0,22.0,7.0,0.075,215.52,1513.0
A3364,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,analytics for data,5584.0,159.0,18.0,8.0,0.05,249.46,1176.0
A3365,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,analytics for data,5105.0,146.0,12.0,7.0,0.048,224.77,1440.0
A3366,data analytics course,2024-11-30 00:00:00,hyderabad,desktop,data anaytics training,5714.0,136.0,19.0,8.0,0.059,190.3,1694.0
A3367,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,online data analytic,5025.0,159.0,16.0,4.0,0.025,208.68,1779.0
A3368,data analytics course,2024-11-15 00:00:00,hyderabad,mobile,data anaytics training,3781.0,83.0,11.0,4.0,0.048,220.82,1866.0
A3369,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,data analitics online,3318.0,136.0,20.0,8.0,0.059,215.86,1712.0
A3370,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,online data analytic,3939.0,136.0,16.0,6.0,0.044,213.66,1708.0
A3371,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,learn data analytics,3546.0,166.0,10.0,3.0,0.018,221.99,1796.0
A3372,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,analytics for data,5845.0,192.0,28.0,3.0,0.016,247.56,1542.0
A3373,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analytics course,3580.0,144.0,21.0,6.0,0.042,223.48,1555.0
A3374,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,learn data analytics,4019.0,108.0,25.0,8.0,0.074,199.85,1657.0
A3375,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,data analitics online,3345.0,175.0,23.0,9.0,0.051,185.48,1193.0
A3376,data analytics course,2024-11-03 00:00:00,hyderabad,mobile,data analytics course,4413.0,80.0,10.0,5.0,0.062,245.4,1650.0
A3377,data analytics course,2024-11-17 00:00:00,hyderabad,tablet,data analytics course,4969.0,192.0,30.0,5.0,0.026,234.27,1627.0
A3378,data analytics course,2024-11-11 00:00:00,hyderabad,mobile,data analytics course,5083.0,85.0,13.0,3.0,0.035,181.19,1048.0
A3379,data analytics course,2024-11-09 00:00:00,hyderabad,mobile,data analytics course,4176.0,91.0,20.0,8.0,0.088,216.63,1502.0
A3380,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,data anaytics training,5389.0,94.0,11.0,10.0,0.106,220.53,1670.0
A3381,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,learn data analytics,4653.0,119.0,20.0,4.0,0.034,224.68,1773.0
A3382,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data analitics online,3926.0,198.0,25.0,7.0,0.035,195.25,1060.0
A3383,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,online data analytic,4154.0,87.0,13.0,3.0,0.034,232.88,1099.0
A3384,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,analytics for data,3286.0,101.0,12.0,9.0,0.089,196.59,1034.0
A3385,data analytics course,2024-11-22 00:00:00,hyderabad,mobile,data analytics course,4593.0,142.0,20.0,5.0,0.035,230.69,1537.0
A3386,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,analytics for data,5689.0,111.0,12.0,4.0,0.036,195.94,1377.0
A3387,data analytics course,2024-11-15 00:00:00,hyderabad,desktop,data analytics course,5040.0,152.0,30.0,9.0,0.059,238.61,1795.0
A3388,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,learn data analytics,3623.0,89.0,22.0,6.0,0.067,218.35,1311.0
A3389,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,data analytics course,3999.0,115.0,16.0,6.0,0.052,216.67,1777.0
A3390,data analytics course,2024-11-04 00:00:00,hyderabad,mobile,analytics for data,4320.0,131.0,30.0,7.0,0.053,223.08,1649.6
A3391,data analytics course,2024-11-28 00:00:00,hyderabad,tablet,learn data analytics,4027.0,153.0,10.0,5.0,0.033,182.11,1332.0
A3392,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,learn data analytics,4445.0,108.0,10.0,7.0,0.065,208.9,1313.0
A3393,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,analytics for data,5712.0,172.0,28.0,7.0,0.041,204.06,1407.0
A3394,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,analytics for data,5514.0,118.0,27.0,9.0,0.076,237.88,1401.0
A3395,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,learn data analytics,3776.0,90.0,19.0,4.0,0.044,186.92,1053.0
A3396,data analytics course,2024-11-04 00:00:00,hyderabad,mobile,data analytics course,3370.0,97.0,20.0,7.0,0.072,236.35,1424.0
A3397,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,analytics for data,3814.0,149.0,13.0,7.0,0.047,213.11,1057.0
A3398,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,online data analytic,5434.0,137.0,10.0,7.0,0.051,182.57,1852.0
A3399,data analytics course,2024-11-28 00:00:00,hyderabad,desktop,data analytics course,4079.0,172.0,20.0,8.0,0.047,183.05,1988.0
A3400,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,online data analytic,4252.0,116.0,18.0,8.0,0.069,180.05,1568.0
A3401,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,data analytics course,4793.0,187.0,30.0,9.0,0.048,186.41,1120.0
A3402,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,data analytics course,4140.0,126.0,19.0,6.0,0.048,193.49,1340.0
A3403,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,data analitics online,5844.0,123.0,12.0,6.0,0.049,201.7,1636.0
A3404,data analytics course,2024-11-03 00:00:00,hyderabad,mobile,analytics for data,5845.0,132.0,19.0,7.0,0.053,249.74,1067.0
A3405,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,learn data analytics,3371.0,118.0,10.0,6.0,0.051,191.98,1458.0
A3406,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,online data analytic,4853.0,92.0,23.0,9.0,0.098,189.19,1189.0
A3407,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,data anaytics training,5781.0,100.0,30.0,7.0,0.07,202.96,1132.0
A3408,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,analytics for data,5435.0,100.0,13.0,6.0,0.06,205.99,1607.0
A3409,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data analytics course,3915.0,89.0,10.0,7.0,0.079,207.63,1454.0
A3410,data analytics course,2024-11-15 00:00:00,hyderabad,desktop,learn data analytics,4231.0,147.0,20.0,5.0,0.034,186.73,1271.0
A3411,data analytics course,2024-11-28 00:00:00,hyderabad,tablet,data analitics online,3225.0,153.0,20.0,8.0,0.052,240.34,1313.0
A3412,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,data analitics online,3996.0,164.0,19.0,10.0,0.061,202.56,1880.0
A3413,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,online data analytic,5949.0,124.0,11.0,10.0,0.081,218.12,1019.0
A3414,data analytics course,2024-11-03 00:00:00,hyderabad,tablet,online data analytic,5740.0,189.0,28.0,5.0,0.026,231.73,1306.0
A3415,data analytics course,2024-11-01 00:00:00,hyderabad,desktop,online data analytic,5354.0,142.0,17.0,4.0,0.028,247.32,1828.0
A3416,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analytics course,4587.0,127.0,17.0,5.0,0.039,199.63,1319.0
A3417,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data anaytics training,3957.0,174.0,12.0,3.0,0.017,181.56,1385.0
A3418,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,online data analytic,5971.0,183.0,10.0,7.0,0.038,207.43,1325.0
A3419,data analytics course,2024-11-13 00:00:00,hyderabad,desktop,data anaytics training,3455.0,190.0,18.0,7.0,0.037,213.11,1730.0
A3420,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,data analitics online,5748.0,116.0,11.0,7.0,0.06,188.91,1368.0
A3421,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,data anaytics training,4387.0,199.0,20.0,9.0,0.045,206.92,1054.0
A3422,data analytics course,2024-11-25 00:00:00,hyderabad,mobile,data analitics online,4103.0,181.0,24.0,8.0,0.044,216.46600000000004,1103.0
A3423,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,data analytics course,3253.0,197.0,17.0,3.0,0.015,243.38,1606.0
A3424,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,online data analytic,4492.0,136.0,10.0,4.0,0.029,205.0,1319.0
